Country Name,Country Code,Series Name,Series Code,1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Spain,ESP,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,20.1,20.1,20.3,19.7,19.8,20.4,20.7,20.6,20.8,20.4,22.2,22.1,22.3,21.6,21.5,20.7,..,..
Spain,ESP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.66585366,78.71707317,78.96585366,79.36829268,79.56829268,79.6195122,79.87073171,80.17073171,80.82195122,80.87317073,81.17560976,81.47560976,81.62682927,82.47560976,82.42682927,83.07804878,83.22926829,82.83170732,83.32926829,83.28292683,83.43170732,83.48536585,..
Spain,ESP,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,..,77.9888916,78.43769073,79.98191833,80.48780823,79.79625702,80.99179077,83.15673065,81.85679626,80.41320038,79.35883331,81.21681213,81.58042908,81.58042908,84.32987213,86.93151855,87.74619293,87.11534119,88.84574127,87.70726776,..,..,..
Spain,ESP,"School enrollment, primary (% net)",SE.PRM.NENR,..,99.85712,99.81425,99.76442,99.82002,99.85653,99.73118,99.65855,99.71458,99.82284,99.82827,99.77222,99.71354,99.73417,99.69626,99.55937,99.47472,99.39278,98.78967,97.27171,..,..,..
Spain,ESP,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,13285.79134,13612.95445,12745.99469,13202.59999,14656.52802,18506.70168,21336.08293,22501.43548,24010.20956,27342.8271,29478.21114,26732.56093,25461.52653,26178.40863,23567.27636,24230.44814,24654.43032,21695.62314,22460.5297,23859.44776,25799.04103,25055.29563,..
Spain,ESP,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9,9.2,8.9,8.8,8.8,9.1,8.6,8.8,8.3,8.5,8.4,8.3,8.2,8.3,8.6,8.3,8.5,9.1,8.8,9.1,9.1,8.8,..
Spain,ESP,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,97.16512299,97.75068665,97.75213623,97.93884277,97.6306076,97.67926788,97.74890137,97.78375244,97.89453888,98.07913208,98.09371948,98.14325714,98.25051117,..,98.43650055,..,..
Spain,ESP,Gross domestic savings (current US$),NY.GDS.TOTL.CD,1.45327E+11,1.49815E+11,1.41369E+11,1.5171E+11,1.74183E+11,2.29068E+11,2.62347E+11,2.83517E+11,3.13209E+11,3.63088E+11,3.85489E+11,3.33244E+11,3.02304E+11,3.08304E+11,2.71599E+11,2.86457E+11,2.87595E+11,2.63365E+11,2.80185E+11,3.02114E+11,3.29772E+11,3.314E+11,..
Spain,ESP,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,100.4575597,101.9334489,102.9556179,102.2739171,101.9911894,102.2058769,103.700213,104.8037595,105.6945298,105.7781261,104.7354717,100.871486,101.0248819,99.72324663,97.93482488,96.07114435,96.90047454,96.9596043,96.01244344,96.39364919,97.27861782,96.99053321,..
Sri Lanka,LKA,Population growth (annual %),SP.POP.GROW,0.505996692,0.530168375,0.610655198,0.711764113,0.793974563,0.8439313,0.84492071,0.810825506,0.769526256,0.738897291,0.7128032,0.695753117,0.684554667,0.673547206,0.12899381,0.780301448,0.933207943,0.919811027,1.104983619,1.130220486,1.048392958,0.611875946,..
Sri Lanka,LKA,"Population, total",SP.POP.TOTL,18564599,18663284,18777601,18911730,19062482,19224037,19387153,19544988,19695972,19842044,19983984,20123508,20261737,20398670,20425000,20585000,20778000,20970000,21203000,21444000,21670000,21803000,..
Sri Lanka,LKA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,22.7,..,..,..,15.2,..,..,8.9,..,..,6.7,..,..,..,4.1,..,..,..,..
Sri Lanka,LKA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.845,70.503,71.333,72.233,73.085,73.799,74.337,74.695,74.904,75.037,75.157,75.286,75.439,75.614,75.796,75.974,76.147,76.316,76.482,76.648,76.812,76.978,..
Sri Lanka,LKA,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,63.60618973,56.92023087,64.22557831,59.68399811,55.33301926,59.15108871,59.13153076,65.32141876,60.67657089,..,..
Sri Lanka,LKA,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,99.72458,99.92302,99.61839,96.84556,97.19208,96.53303,96.14996,95.40908,93.07299,94.73654,94.87746,95.23607,96.37795,97.26222,98.91893,98.90304,99.09921,99.10711,..,..
Sri Lanka,LKA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,784.9882726,771.8644687,799.8489353,773.6905048,809.4344637,922.5853605,994.9248227,1161.086566,1328.314406,1513.227253,1862.729837,1943.515691,2597.9448,2961.3245,3071.743414,3274.384753,3450.996307,3477.474382,3512.30835,3670.035102,3676.832636,3465.814176,..
Sri Lanka,LKA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.398,7.189,6.89,6.552,6.236,5.989,5.831,5.766,5.779,5.832,5.896,5.961,6.02,6.076,6.135,6.204,6.282,6.368,6.459,6.554,6.651,6.75,..
Sri Lanka,LKA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,90.68274689,..,..,..,..,90.80883026,..,90.55795288,..,91.18135834,..,..,..,..,..,92.38690186,91.89575195,91.70982361,..,..
Sri Lanka,LKA,Gross domestic savings (current US$),NY.GDS.TOTL.CD,2923554694,3034898163,2940725880,2891718890,2647453633,3019426026,3395394802,4367960199,4800720593,5685751271,5645495681,7547300965,13099809660,13171492302,18611714808,18306274316,19232953726,19061896613,16944999211,21307137530,20376581655,17865016368,..
Sri Lanka,LKA,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,106.6273898,107.9060325,110.0320522,103.6436059,107.2793272,106.0292417,108.8211394,108.930227,111.0041243,110.3765402,113.6860921,106.4923884,107.2592391,113.1908946,111.859113,108.6169957,108.0733581,107.5325902,107.2881191,107.2238396,107.3915507,106.1228091,..
St. Kitts and Nevis,KNA,Population growth (annual %),SP.POP.GROW,0.855003931,0.914257868,1.051261036,1.170448046,1.261017044,1.278106205,1.246866445,1.13550992,1.021402945,0.916916689,0.852559178,0.870046924,0.844180815,0.875550269,0.883990332,0.892141354,0.886221974,0.839385199,0.826587613,0.785225662,0.76957326,0.752340352,..
St. Kitts and Nevis,KNA,"Population, total",SP.POP.TOTL,43225,43622,44083,44602,45168,45749,46323,46852,47333,47769,48178,48599,49011,49442,49881,50328,50776,51204,51629,52036,52438,52834,..
St. Kitts and Nevis,KNA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..,..,71.33658537,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,62.1973381,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,..,..,..,..
St. Kitts and Nevis,KNA,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,..,92.68956,95.67879,95.6924,97.33724,..,94.4263,93.75983,..,94.39666,..,96.21426,95.96469,94.52123,..,93.7852,..,..,..,..
St. Kitts and Nevis,KNA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..,..,..,7.6,10.8,..,..,..,..,..,..,..,..,..,..,..,8.1,..,..,..,..,..,..
St. Kitts and Nevis,KNA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,Gross domestic savings (current US$),NY.GDS.TOTL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,Population growth (annual %),SP.POP.GROW,1.387165504,1.281769146,1.112534091,0.920910391,0.763927373,0.71142641,0.797904626,0.984532893,1.194668677,1.356095492,1.405028296,1.291539494,1.07651499,0.834603805,0.625800617,0.489611577,0.440124485,0.464437831,0.500070651,0.515820624,0.514822934,0.494134202,..
St. Lucia,LCA,"Population, total",SP.POP.TOTL,153021,154995,156729,158179,159392,160530,161816,163417,165381,167639,170011,172221,174085,175544,176646,177513,178296,179126,180024,180955,181889,182790,..
St. Lucia,LCA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25,..,..,..,..
St. Lucia,LCA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.958,73.144,73.319,73.486,73.648,73.808,73.966,74.122,74.276,74.426,74.571,74.712,74.852,74.993,75.138,75.286,75.44,75.596,75.752,75.907,76.057,76.203,..
St. Lucia,LCA,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,..,..,99.76789093,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,89.26997,90.22427,97.46535,95.94187,94.24963,91.79219,94.16778,93.2892,..,..,..,..,..,..,..,94.16119,94.85034,94.86626,95.39814,..,..
St. Lucia,LCA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,4891.949429,5070.992819,5039.479282,4624.083638,4665.114928,5063.355181,5376.659519,5639.02404,6560.70208,6835.543015,7194.474197,6972.620693,6967.499272,7554.896011,7353.740272,7143.012053,7617.089171,7300.153089,7784.757961,8254.979171,8728.226733,8922.237147,..
St. Lucia,LCA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.7,6.686,6.666,6.633,6.583,6.516,6.441,6.372,6.33,6.327,6.37,6.457,6.577,6.712,6.84,6.947,7.028,7.084,7.123,7.16,7.205,7.263,..
St. Lucia,LCA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,Gross domestic savings (current US$),NY.GDS.TOTL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Population growth (annual %),SP.POP.GROW,1.779019682,2.608780935,2.871312571,3.123340228,3.479441884,3.631102659,3.473731751,3.15000686,2.846849807,2.522060429,2.048769313,1.325057765,0.546967038,-0.362531719,-1.173876887,-1.513736671,-1.208824125,-0.436882417,0.575617178,1.363188063,1.907296656,1.961107678,..
St. Martin (French part),MAF,"Population, total",SP.POP.TOTL,27392,28116,28935,29853,30910,32053,33186,34248,35237,36137,36885,37377,37582,37446,37009,36453,36015,35858,36065,36560,37264,38002,..
St. Martin (French part),MAF,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.47317073,76.67317073,76.87317073,76.97317073,77.17317073,77.37317073,77.52195122,77.67317073,77.87317073,78.02195122,78.22195122,78.37317073,78.52195122,78.72195122,78.87317073,79.02195122,79.17317073,79.32195122,79.52195122,79.62195122,79.82195122,79.97317073,..
St. Martin (French part),MAF,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,3.2,3.3,3.4,3.5,3.5,3.6,3.6,3.7,3.7,3.8,3.8,3.8,3.9,4,4,4,4.1,4.1,4.2,4.3,4.3,4.4,..
St. Martin (French part),MAF,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Gross domestic savings (current US$),NY.GDS.TOTL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Population growth (annual %),SP.POP.GROW,-0.087159712,-0.03989627,0.024125229,0.103857576,0.186117196,0.211622688,0.171556688,0.093954669,-0.010128121,-0.078297359,-0.115254656,-0.097840141,-0.029555468,0.056332567,0.109803426,0.172305013,0.219787382,0.263292035,0.28452905,0.335635057,0.348123622,0.343298993,..
St. Vincent and the Grenadines,VCT,"Population, total",SP.POP.TOTL,107801,107758,107784,107896,108097,108326,108512,108614,108603,108518,108393,108287,108255,108316,108435,108622,108861,109148,109459,109827,110210,110589,..
St. Vincent and the Grenadines,VCT,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.738,70.762,70.809,70.882,70.977,71.087,71.208,71.331,71.449,71.554,71.643,71.716,71.776,71.827,71.879,71.939,72.01,72.095,72.193,72.3,72.415,72.534,..
St. Vincent and the Grenadines,VCT,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,..,..,..,..,..,..,..,100,..,..,..,100,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,96.71752,..,97.78367,97.84058,97.05687,96.01852,..,95.72852,95.28182,95.53163,94.8599,94.74164,95.33527,92.18069,90.44287,93.19511,93.21147,93.58439,..,..,..
St. Vincent and the Grenadines,VCT,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,3206.738375,3294.494533,3371.801702,3656.154742,3913.9916,4011.991048,4278.576908,4502.201809,5036.077222,5619.123093,5629.140532,5402.633113,5238.564979,5008.072956,5128.140386,5343.750391,5172.71007,5617.496927,5799.200898,5900.232483,6003.391792,6095.227814,..
St. Vincent and the Grenadines,VCT,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.147,7.204,7.248,7.273,7.281,7.277,7.268,7.269,7.295,7.357,7.46,7.606,7.79,8.004,8.234,8.462,8.678,8.87,9.032,9.162,9.263,9.336,..
St. Vincent and the Grenadines,VCT,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Gross domestic savings (current US$),NY.GDS.TOTL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,Population growth (annual %),SP.POP.GROW,2.339638409,2.321439015,2.406337007,2.52001091,2.589239898,2.598743824,2.526075288,2.404558001,2.275427246,2.183064903,2.140712731,2.163163278,2.228215581,2.302617,2.359799549,2.398943982,2.412115688,2.407212277,2.398807904,2.395219858,2.392265265,2.391434033,..
Sudan,SDN,"Population, total",SP.POP.TOTL,26015521,26626520,27275015,27971082,28704778,29460519,30214193,30949516,31661823,32360621,33060837,33783788,34545013,35349681,36193783,37072550,37977655,38902950,39847440,40813396,41801533,42813238,..
Sudan,SDN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,46.5,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.73,58.096,58.472,58.859,59.258,59.67,60.092,60.525,60.969,61.422,61.879,62.33,62.764,63.171,63.542,63.875,64.169,64.429,64.663,64.881,65.095,65.311,..
Sudan,SDN,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,..,..,..,..,..,..,..,..,..,..,58.74802,55.15486,56.05531,56.31639,56.97478,59.17542,60.00534,..,..,..
Sudan,SDN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,1278.131125,1538.141953,1004.715331,1746.489282,2043.862457,1942.133874,2479.861631,764.3608071,..,..
Sudan,SDN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,10.691,10.477,10.263,10.047,9.829,9.61,9.39,9.17,8.951,8.734,8.521,8.315,8.122,7.946,7.788,7.649,7.53,7.428,7.34,7.261,7.188,7.117,..
Sudan,SDN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,61.34587097,..,..,..,..,..,..,..,53.51737976,..,..,..,..,..,..,..,..,..,60.6971817,..,..
Sudan,SDN,Gross domestic savings (current US$),NY.GDS.TOTL.CD,958197808.8,821887111.5,2590476976,2177258369,2458594584,3254039198,4648381257,3690238496,6039773567,10461255741,13959366089,8501838234,18362029208,16966692093,13511380880,15234590771,18090034724,18397333775,12787042529,12820252494,14802184561,17331453753,..
Sudan,SDN,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,109.432007,109.1165305,103.7540783,107.9609868,109.8145064,108.2745272,107.6573825,114.2160886,112.0620097,104.7999692,98.97423792,107.4776518,91.47814367,91.84337316,93.5332131,93.14270879,88.58379571,91.79739835,94.91373516,90.15682795,67.41116398,51.45197005,..
Suriname,SUR,Population growth (annual %),SP.POP.GROW,1.24136854,1.198002262,1.188491482,1.188381911,1.179402116,1.177131735,1.169918541,1.164198295,1.160696303,1.158725493,1.155508854,1.151867845,1.142908684,1.137094455,1.127820327,1.111222577,1.087262533,1.053214747,1.02258949,0.989629209,0.957016885,0.929025561,..
Suriname,SUR,"Population, total",SP.POP.TOTL,459838,465380,470944,476574,482228,487938,493680,499461,505292,511181,517122,523113,529126,535177,541247,547295,553278,559136,564883,570501,575987,581363,..
Suriname,SUR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Suriname,SUR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.768,67.781,67.822,67.913,68.064,68.28,68.555,68.877,69.227,69.579,69.91,70.209,70.465,70.676,70.851,71.002,71.133,71.249,71.358,71.463,71.57,71.682,..
Suriname,SUR,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Suriname,SUR,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,..,..,..,..,82.56368,84.50447,82.64389,88.44901,91.54072,88.62022,86.75953,87.12086,86.69654,86.34084,87.98828,89.14081,86.07316,86.02531,..,..
Suriname,SUR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,2053.86076,1549.619389,1552.938117,1223.197369,1816.892829,2089.924484,2357.398269,2750.684875,4017.769178,4520.135572,5262.705874,5964.160402,5729.940553,4753.183164,5618.53145,6461.009619,7131.526609,7130.369635,3895.207071,3333.829552,3638.337868,4611.480239,..
Suriname,SUR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.374,7.418,7.453,7.469,7.461,7.428,7.372,7.3,7.22,7.144,7.081,7.038,7.017,7.019,7.039,7.071,7.114,7.164,7.219,7.277,7.335,7.393,..
Suriname,SUR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,89.59806061,..,..,..,94.62094116,..,94.67575073,..,92.86865997,..,..,..,..,..,94.38327026,..,..
Suriname,SUR,Gross domestic savings (current US$),NY.GDS.TOTL.CD,..,..,..,..,..,..,..,..,1247585377,1558105647,1729690346,1941347905,2216799009,..,..,..,..,..,..,..,..,..,..
Suriname,SUR,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,..,..,..,..,..,..,..,..,92.65889536,93.12740355,95.34955661,100.0940026,85.45818394,..,..,..,..,..,..,..,..,..,..
Sweden,SWE,Population growth (annual %),SP.POP.GROW,0.055512122,0.077927151,0.160575485,0.268470528,0.325438068,0.372092943,0.393298991,0.399942763,0.562483906,0.741552515,0.779033291,0.851904413,0.852524629,0.755150134,0.739763272,0.847348652,0.992219729,1.057454686,1.256453985,1.34744506,1.16164516,1.013722263,..
Sweden,SWE,"Population, total",SP.POP.TOTL,8850974,8857874,8872109,8895960,8924958,8958229,8993531,9029572,9080505,9148092,9219637,9298515,9378126,9449213,9519374,9600379,9696110,9799186,9923085,10057698,10175214,10278887,..
Sweden,SWE,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,13.5,14.4,14.8,15.4,15.2,16,15.6,16.3,16.2,15.8,16.4,17.1,..,..
Sweden,SWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.33902439,79.44146341,79.64390244,79.79512195,79.84634146,80.09512195,80.49756098,80.54634146,80.74878049,80.9,81.1,81.35121951,81.45121951,81.80243902,81.70487805,81.95609756,82.25365854,82.20487805,82.30731707,82.4097561,82.55853659,82.95853659,..
Sweden,SWE,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,100,100,100,100,..,100,100,95.76197815,96.00657654,96.11779785,96.39499664,96.54424286,96.7510376,96.73551178,96.63619995,96.62673187,96.53996277,96.39750671,96.29817963,96.29547882,..,..,..
Sweden,SWE,"School enrollment, primary (% net)",SE.PRM.NENR,..,99.77019,99.42556,99.725,99.52891,99.102,96.88686,95.39294,95.0788,96.25158,98.43535,99.3342,99.38254,99.47861,99.60119,99.40873,99.46083,99.37978,99.34822,99.18177,..,..,..
Sweden,SWE,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,25402.73154,26153.2198,25025.284,22859.44182,25086.13687,31984.76915,36332.21467,37116.09094,40453.79561,46852.75602,48856.36986,39724.4505,45294.91275,51817.21619,49444.20065,52102.88385,51115.94383,43378.45726,43615.53771,45629.44111,46185.71011,43998.41705,..
Sweden,SWE,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,10.5,10.7,10.5,10.5,10.6,10.4,10.1,10.2,10,10,9.9,9.7,9.6,9.5,9.7,9.4,9.2,9.3,9.2,9.1,9.1,8.6,..
Sweden,SWE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sweden,SWE,Gross domestic savings (current US$),NY.GDS.TOTL.CD,73918162493,74272003292,73460959158,68390469644,73156483963,91446644324,1.10311E+11,1.12011E+11,1.27078E+11,1.51993E+11,1.56349E+11,1.15402E+11,1.39181E+11,1.64108E+11,1.51182E+11,1.57045E+11,1.57729E+11,1.42633E+11,1.43237E+11,1.52889E+11,1.56879E+11,1.52833E+11,..
Sweden,SWE,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,94.29840146,94.67549925,94.96061501,94.74679988,94.72446981,94.59418372,93.20986477,93.72051646,93.22054748,93.94156152,94.39030459,94.60089843,94.89067129,95.24864502,95.22720023,95.76204701,96.4012092,96.19027948,96.93768855,97.46530557,97.76507537,96.44636781,..
Switzerland,CHE,Population growth (annual %),SP.POP.GROW,0.297135766,0.476919931,0.561954617,0.632771238,0.756469146,0.741919603,0.68742596,0.64060154,0.627558473,0.893690978,1.270618074,1.249484631,1.041558058,1.111878943,1.061819329,1.149879758,1.220103973,1.138337152,1.092031174,0.933155889,0.736633975,0.713313668,..
Switzerland,CHE,"Population, total",SP.POP.TOTL,7110001,7143991,7184250,7229854,7284753,7339001,7389625,7437115,7483934,7551117,7647675,7743831,7824909,7912398,7996861,8089346,8188649,8282396,8373338,8451840,8514329,8575280,..
Switzerland,CHE,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,15,15.7,15.6,15,15,15.9,14.5,13.8,15.6,14.7,15.5,14.6,16,..,..
Switzerland,CHE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.32439024,79.5804878,79.6804878,80.1804878,80.38536585,80.53658537,81.08780488,81.23658537,81.4902439,81.74146341,81.99268293,82.04390244,82.24634146,82.69512195,82.69756098,82.79756098,83.19756098,82.89756098,83.60243902,83.55121951,83.75365854,83.70487805,..
Switzerland,CHE,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,88.02339935,83.2349472,88.38175964,88.45276642,89.27420807,89.58756256,90.67154694,91.17942047,91.31257629,94.11165619,91.05184174,90.91226959,90.096138,88.61274719,88.92549133,90.69132233,88.8777771,90.11190033,89.65959167,..,..,..,..
Switzerland,CHE,"School enrollment, primary (% net)",SE.PRM.NENR,..,95.72929,95.57305,95.28922,95.16827,94.93663,94.779,93.7217,93.28557,93.25728,93.90496,94.03709,93.96341,93.86312,93.70195,93.6342,93.77291,93.31881,93.53763,93.19583,..,..,..
Switzerland,CHE,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,35381.12318,34696.46279,32389.25712,31658.0617,33177.79177,40293.69134,44648.03734,47354.48106,49424.105,50371.46299,51919.97596,54939.52062,62059.65423,69425.71934,67027.07335,67984.74236,67664.20129,65821.92919,62739.08731,61418.25351,64906.68897,65600.05547,..
Switzerland,CHE,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.8,8.7,8.7,8.5,8.5,8.6,8.1,8.2,8.1,8.1,8,8.1,8,7.8,8,8,7.8,8.2,7.8,7.9,7.9,7.9,..
Switzerland,CHE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
